278.2542637481905,194.79698322939734,0
341.6285073563057,140.65469534170407,0
302.6106205669988,149.2974376062822,0
373.8046814538568,132.45697440744965,0
362.9231720759278,131.59332623850958,0
297.73301788740343,133.985786933701,0
240.65928912706352,141.4281507540418,0
360.02549177339534,114.21994444242517,0
309.48211381254737,119.79304360253742,0
314.04120144591184,114.99659859666158,0
419.16229616518143,88.28472818105368,0
399.61228367318455,88.34977152509332,0
316.1639278685482,106.38430228273168,0
322.37126080831257,100.46114086761648,0
352.4122716026355,92.05528715042274,0
354.0229586038704,89.8056953931726,0
305.43402532489654,100.47079189313177,0
421.1284115866443,72.34428485424583,0
308.36585772492555,96.25889373763853,0
323.4939344505737,90.78916172038741,0
399.752721542478,73.33774605195335,0
349.2896791404463,84.57833623896063,0
396.9536626550463,72.71831118901332,0
331.0850780617868,82.29312096534298,0
375.8697472021614,71.83809872253946,0
324.14372503941377,79.62089410187389,0
335.07790010768923,77.1451124661726,0
354.8924748662057,71.44404194369086,0
425.92209633675145,53.74177749378068,0
251.78098947185242,92.1424539630438,0
443.1253843799452,49.16125597340402,0
334.69660824225457,73.01735940031301,0
383.55055746039665,61.677517468619826,0
334.22229622379206,72.35498506964049,0
256.57597661432334,89.23228484996949,0
267.85740819758433,83.5698863254219,0
302.668937904866,74.92851507950135,0
288.09374408576,76.03134964507032,0
206.78752264487724,92.37301446825379,0
308.916913446674,68.41145053391853,0
420.6993728004876,42.258307795598824,0
387.77222608835046,49.18475238243005,0
366.15230550058607,52.24355735868828,0
400.4480235437595,42.87417762363375,0
414.95841009368445,39.18583664314612,0
367.18497038591283,47.92698916184931,0
305.3985266632928,59.273188801099906,0
366.7971103181468,42.664544039153306,0
276.0000900229023,59.703362411026355,0
273.0417132491369,57.33059747181564,0
215.48721196352855,68.19038978867806,0
315.86704820419203,42.71779116718429,0
368.00816086318025,28.724648289245202,0
308.96368119616386,37.05214746383615,0
399.21823308926395,14.074311339456386,0
356.47039675376476,22.554217558104412,0
288.0655588521428,36.875943554184744,0
413.01157267562854,8.937310163070961,0
263.2949134378999,38.27948741117357,0
286.09615881971956,32.86901556704177,0
414.3315357908564,1.516323324972923,0
299.50800396928196,27.083507433509027,0
344.6267594270653,14.361087349391568,0
288.7103330249138,22.11817454524992,0
327.53098013335284,12.800917965962206,0
316.5494402609147,13.504026507959026,0
354.52564259803916,4.998583019390821,0
265.5229654322625,24.50464430731348,0
343.65772725382004,3.740403788404464,0
403.09128651543256,-10.455748829906241,0
321.9169841892849,7.280569521111687,0
406.28648604810047,-12.387738367292329,0
266.7122930753842,17.156067376205016,0
313.5012069437155,5.298912663656338,0
373.1759257568258,-8.866527382883632,0
336.5739026683098,-3.281930541079248,0
262.20683747393707,12.797600573237219,0
343.2247088622114,-5.716152455076518,0
274.6495449191279,8.505162675175775,0
299.5236534914075,2.4169846668710875,0
322.9520999965675,-3.048459101706264,0
343.68509991940715,-7.869201761404419,0
354.56307632329685,-14.64628304312589,0
376.1208370741179,-20.040028308125798,0
353.8919907358837,-17.12552792373954,0
317.44368160901183,-9.513831037145955,0
394.935530162777,-37.08142256525956,0
288.01219418880635,-22.810273653642653,0
323.7389732021185,-33.36184180127913,0
311.7212453169325,-32.684723490049905,0
234.0429061425645,-17.630546286897,0
261.611666821934,-25.510897224563237,0
249.32344767017753,-29.290243459655784,0
247.33677952751566,-32.425528872947524,0
290.0456177288635,-42.38063175108773,0
365.08267168835533,-61.79137445153579,0
374.6765217863069,-65.96860656011958,0
317.12354188121435,-54.03303322015657,0
316.79922063250405,-54.03697832861316,0
298.5314743245241,-67.82089604875361,0
187.79799637994847,424.56379275882375,1
137.149916858018,464.7209395486417,1
220.42602584425492,351.52846783876964,1
192.34858169240277,381.2204057507368,1
172.3473162793752,403.66656467954783,1
185.14772028033713,383.1479338373132,1
191.61705614655133,369.1443001790932,1
142.0689409434614,430.51995552557923,1
199.27756911107954,355.8608110317945,1
173.44616114863555,380.3478670972751,1
188.42332697628424,359.0952794122802,1
171.53757545023598,380.41908871510816,1
179.62062059601033,355.74629149265814,1
182.6198852678301,347.783785876131,1
164.97092474401893,364.74480141526954,1
143.42950838211368,390.26332911146665,1
144.95527141502419,386.3451063648519,1
149.62191724727717,379.16923849841606,1
159.66465125610307,365.4112278315128,1
155.0051072507531,355.67025809084026,1
135.6000893019515,378.7017357310525,1
160.555554238368,345.8652213043685,1
141.24729857646324,370.0224070924079,1
150.2024914813322,357.82124477920166,1
149.8140374755729,357.188575041843,1
158.86720710957417,344.11948274109295,1
128.34819885622045,379.201108889814,1
124.37138982817295,383.36665199668806,1
144.5188530734558,353.12071657909087,1
136.65586880046453,359.6674205068129,1
